max_mxHxm,E,delta_E,bracket_count,line_min_count,conjugate_cycle_count,cycle_count,cycle_sub_count,energy_calc_count,E_exchange,max_spin_ang_exchange,stage_max_spin_ang_exchange,run_max_spin_ang_exchange,E_demag,E_dmi,iteration,stage_iteration,stage,mx,my,mz,length,width,htop,hbottom,mesh_n_x,mesh_n_y,mesh_n_z,q,q_abs,bp_number,bp_number_hh,bp_number_tt,bp_arrangement,initpattern,fname,pbc_x,E_density,expected_bp_number,finalpattern,n_typechanges,expected_config
0.0891228697649,-2.2895358175e-16,1.47911419729e-31,5082.0,2655.0,11.0,5065.0,52.0,7738.0,2.87517147056e-16,112.514412535,132.54412069,132.54412069,1.43084115831e-17,-5.3077914039e-16,7728.0,7728.0,0.0,-0.00384818501369,0.00360247538478,0.00120879194458,1200,100,10,20,480,40,12,0.0125076808673734,8.34645065014386,8.0,4.0,4.0,"[[-0.0, 30], [1.0, 60], [0.0, 60], [1.0, 63], [0.0, 53], [-1.0, 63], [-0.0, 61], [-1.0, 60], [-0.0, 30]]",oioiioio,eight_bps/mbp_l_1200_w_100_ht_10_oioiioio/mbp_l_1200_w_100_ht_10_oioiioio.fixedfree.csv,False,-63598.21715277777,8,oioiioio,6,True
0.0976352753394,-2.23921661387e-16,0.0,1114.0,1023.0,12.0,1095.0,837.0,2138.0,2.96805851896e-16,113.574803131,160.76191405,160.76191405,1.55400460787e-17,-5.362675593619999e-16,2126.0,2126.0,0.0,-0.00874414337199,0.00186671688023,0.0147436720098,1200,100,10,20,480,40,12,-1.9558300769553296,8.483511116496322,8.0,5.0,3.0,"[[-0.0, 31], [1.0, 56], [2.0, 65], [1.0, 59], [0.0, 59], [-1.0, 60], [-2.0, 58], [-3.0, 62], [-2.0, 30]]",ooiiiiio,eight_bps/mbp_l_1200_w_100_ht_10_ooiiiiio/mbp_l_1200_w_100_ht_10_ooiiiiio.fixedfree.csv,False,-62200.46149638888,8,ooiiiiio,2,True
0.0987269138319,-2.23935724865e-16,1.47911419729e-31,1366.0,1199.0,13.0,1324.0,770.0,2566.0,2.96750659458e-16,112.949034088,150.507576558,150.507576558,1.55277068551e-17,-5.36214091178e-16,2527.0,2527.0,0.0,0.00849087653891,-0.000558858390262,0.0369881632523,1200,100,10,20,480,40,12,-5.917889911868936,8.483306527192786,8.0,7.0,1.0,"[[0.0, 31], [-1.0, 55], [-2.0, 63], [-1.0, 65], [-2.0, 56], [-3.0, 60], [-4.0, 60], [-5.0, 58], [-6.0, 32]]",iioiiiii,eight_bps/mbp_l_1200_w_100_ht_10_iioiiiii/mbp_l_1200_w_100_ht_10_iioiiiii.fixedfree.csv,False,-62204.368018055546,8,iioiiiii,2,True
0.0934494032621,-2.2518752463599997e-16,2.46519032882e-31,1094.0,994.0,11.0,1071.0,812.0,2089.0,2.9447165959499997e-16,122.513262477,154.504393541,154.504393541,1.52273552458e-17,-5.34886539476e-16,2071.0,2071.0,0.0,0.00637203013958,0.00174528129691,0.000311782045491,1200,100,10,20,480,40,12,8.267878916374006e-05,8.44992154824635,8.0,4.0,4.0,"[[0.0, 31], [-1.0, 59], [-2.0, 58], [-3.0, 63], [-2.0, 58], [-1.0, 57], [-0.0, 63], [-1.0, 61], [-0.0, 30]]",iiioooio,eight_bps/mbp_l_1200_w_100_ht_10_iiioooio/mbp_l_1200_w_100_ht_10_iiioooio.fixedfree.csv,False,-62552.09017666665,8,iiioooio,3,True
0.0977261186371,-2.23934431463e-16,1.97215226305e-31,1214.0,1051.0,12.0,1177.0,762.0,2266.0,2.96730803096e-16,113.450232971,134.805803012,134.805803012,1.5526634773900002e-17,-5.36191869332e-16,2236.0,2236.0,0.0,0.00378549003358,0.00283291275197,-0.00193027003254,1200,100,10,20,480,40,12,-0.0126541628446452,8.483371379725877,8.0,4.0,4.0,"[[0.0, 31], [-1.0, 56], [-2.0, 65], [-1.0, 58], [-0.0, 60], [1.0, 59], [2.0, 63], [1.0, 55], [0.0, 33]]",iiooooii,eight_bps/mbp_l_1200_w_100_ht_10_iiooooii/mbp_l_1200_w_100_ht_10_iiooooii.fixedfree.csv,False,-62204.00873972221,8,iiooooii,2,True
0.0881839491667,-2.22669228678e-16,7.395570986449999e-31,1425.0,1142.0,12.0,1359.0,825.0,2568.0,2.99094457379e-16,109.299456202,132.521718473,132.521718473,1.58439373221e-17,-5.37607623379e-16,2508.0,2508.0,0.0,-0.0090049125012,-0.000253156467261,-0.000325848903355,1200,100,10,20,480,40,12,-6.149023024805053e-05,8.517589910269479,8.0,4.0,4.0,"[[-0.0, 31], [1.0, 59], [2.0, 60], [3.0, 60], [4.0, 64], [3.0, 56], [2.0, 59], [1.0, 57], [0.0, 34]]",ooooiiii,eight_bps/mbp_l_1200_w_100_ht_10_ooooiiii/mbp_l_1200_w_100_ht_10_ooooiiii.fixedfree.csv,False,-61852.563521666656,8,ooooiiii,1,True
0.0972640385918,-2.23939713339e-16,4.9303806576299997e-32,1298.0,1137.0,12.0,1264.0,885.0,2436.0,2.9673963675099997e-16,112.6386119,131.663888745,131.663888745,1.5524921650300002e-17,-5.3620427174e-16,2409.0,2409.0,0.0,-0.00843966131677,-0.000276673935985,-0.0240065973931,1200,100,10,20,480,40,12,3.949469325195333,8.483563602723473,8.0,2.0,6.0,"[[-0.0, 31], [1.0, 56], [2.0, 64], [1.0, 58], [0.0, 65], [1.0, 57], [2.0, 59], [3.0, 58], [4.0, 32]]",ooiioooo,eight_bps/mbp_l_1200_w_100_ht_10_ooiioooo/mbp_l_1200_w_100_ht_10_ooiioooo.fixedfree.csv,False,-62205.4759275,8,ooiioooo,2,True
0.0981071384276,-2.26463524056e-16,-8.38164711797e-31,1138.0,1033.0,11.0,1111.0,781.0,2172.0,2.92067049833e-16,113.813356646,132.598526239,132.598526239,1.4900988128800002e-17,-5.33431562017e-16,2151.0,2151.0,0.0,0.00940565475624,0.00338451863016,0.0112733980767,1200,100,10,20,480,40,12,-1.9810241073966155,8.414926415125187,8.0,5.0,3.0,"[[0.0, 31], [-1.0, 56], [-2.0, 62], [-1.0, 61], [-2.0, 64], [-1.0, 55], [-0.0, 64], [-1.0, 54], [-2.0, 33]]",iioiooii,eight_bps/mbp_l_1200_w_100_ht_10_iioiooii/mbp_l_1200_w_100_ht_10_iioiooii.fixedfree.csv,False,-62906.53445999998,8,iioiooii,4,True
0.0995766955942,-2.25198649168e-16,5.42341872339e-31,5687.0,2553.0,12.0,5386.0,87.0,8241.0,2.94411183693e-16,113.070735666,148.100908597,148.100908597,1.5217004672600002e-17,-5.34826837533e-16,7949.0,7949.0,0.0,-0.0124963969677,-0.00420282038606,-0.0130501319674,1200,100,10,20,480,40,12,1.9683164563905315,8.449184324949048,8.0,3.0,5.0,"[[-0.0, 31], [1.0, 64], [0.0, 54], [-1.0, 63], [-0.0, 58], [1.0, 59], [2.0, 57], [3.0, 63], [2.0, 31]]",oiiooooi,eight_bps/mbp_l_1200_w_100_ht_10_oiiooooi/mbp_l_1200_w_100_ht_10_oiiooooi.fixedfree.csv,False,-62555.18032444442,8,oiiooooi,3,True
0.0987508387323,-2.26447496833e-16,0.0,1822.0,1285.0,11.0,1743.0,747.0,3108.0,2.92131112135e-16,120.764268432,138.034258666,138.034258666,1.4916191888100002e-17,-5.33494800856e-16,3037.0,3037.0,0.0,0.00845112576322,-0.00189830447832,0.0114037808076,1200,100,10,20,480,40,12,-1.9809843214509888,8.415333078962458,8.0,5.0,3.0,"[[0.0, 31], [-1.0, 59], [-2.0, 57], [-3.0, 63], [-2.0, 55], [-1.0, 63], [-2.0, 61], [-1.0, 61], [-2.0, 30]]",iiiooioi,eight_bps/mbp_l_1200_w_100_ht_10_iiiooioi/mbp_l_1200_w_100_ht_10_iiiooioi.fixedfree.csv,False,-62902.082453611096,8,iiiooioi,4,True
0.0908590882397,-2.26452103312e-16,1.47911419729e-31,1021.0,946.0,11.0,996.0,727.0,1968.0,2.92131898693e-16,113.239419729,135.571527007,135.571527007,1.49148803295e-17,-5.33498882335e-16,1949.0,1949.0,0.0,-0.00350657544174,0.00311753526591,-0.0239270689441,1200,100,10,20,480,40,12,3.9495047815412567,8.41505897849222,8.0,2.0,6.0,"[[-0.0, 30], [1.0, 60], [0.0, 62], [1.0, 58], [2.0, 57], [3.0, 62], [2.0, 64], [3.0, 56], [4.0, 31]]",oioooioo,eight_bps/mbp_l_1200_w_100_ht_10_oioooioo/mbp_l_1200_w_100_ht_10_oioooioo.fixedfree.csv,False,-62903.3620311111,8,oioooioo,4,True
0.0946597559225,-2.27690577917e-16,8.38164711797e-31,1089.0,975.0,11.0,1067.0,728.0,2065.0,2.89869586215e-16,115.765403255,132.597049405,132.597049405,1.4621874008400002e-17,-5.32182038141e-16,2050.0,2050.0,0.0,0.0125584763173,-0.000483384625852,0.0128106334154,1200,100,10,20,480,40,12,-1.968367978941188,8.380936118286911,8.0,5.0,3.0,"[[0.0, 30], [-1.0, 60], [-0.0, 63], [-1.0, 57], [-2.0, 57], [-3.0, 62], [-2.0, 61], [-3.0, 60], [-2.0, 30]]",ioiiioio,eight_bps/mbp_l_1200_w_100_ht_10_ioiiioio/mbp_l_1200_w_100_ht_10_ioiiioio.fixedfree.csv,False,-63247.38275472222,8,ioiiioio,5,True
0.0992119094517,-2.25199589314e-16,-1.47911419729e-31,1172.0,983.0,11.0,1144.0,765.0,2156.0,2.94391951081e-16,120.785713733,149.481506942,149.481506942,1.52111375007e-17,-5.34802677895e-16,2135.0,2135.0,0.0,-0.0128122515228,-0.00240475485667,9.11890961525e-05,1200,100,10,20,480,40,12,-6.985216388187727e-05,8.449311188222296,8.0,4.0,4.0,"[[-0.0, 31], [1.0, 58], [2.0, 56], [3.0, 64], [2.0, 61], [3.0, 63], [2.0, 57], [1.0, 56], [0.0, 34]]",oooioiii,eight_bps/mbp_l_1200_w_100_ht_10_oooioiii/mbp_l_1200_w_100_ht_10_oooioiii.fixedfree.csv,False,-62555.441476111104,8,oooioiii,3,True
0.0998613142116,-2.25214090314e-16,4.9303806576299997e-32,1246.0,1054.0,11.0,1205.0,793.0,2301.0,2.94332885257e-16,110.81750491,134.465832031,134.465832031,1.51987442103e-17,-5.34745719782e-16,2267.0,2267.0,0.0,0.0120505758883,-0.00227004245798,-0.000527536712176,1200,100,10,20,480,40,12,1.6103355499846254e-05,8.44902660688061,8.0,4.0,4.0,"[[0.0, 31], [-1.0, 54], [-2.0, 64], [-1.0, 66], [-2.0, 55], [-3.0, 62], [-2.0, 57], [-1.0, 57], [-0.0, 34]]",iioiiooo,eight_bps/mbp_l_1200_w_100_ht_10_iioiiooo/mbp_l_1200_w_100_ht_10_iioiiooo.fixedfree.csv,False,-62559.469531666655,8,iioiiooo,3,True
0.0923687206339,-2.28937735876e-16,-9.860761315259999e-32,850.0,824.0,10.0,835.0,822.0,1675.0,2.87599827125e-16,116.558390694,132.576643128,132.576643128,1.43231253324e-17,-5.30860688333e-16,1667.0,1667.0,0.0,-0.00886550774069,0.00258598652135,-0.0111608178771,1200,100,10,20,480,40,12,1.9810214951443568,8.3467266068712,8.0,3.0,5.0,"[[-0.0, 31], [1.0, 57], [2.0, 61], [1.0, 61], [2.0, 59], [1.0, 61], [2.0, 59], [1.0, 61], [2.0, 30]]",ooioioio,eight_bps/mbp_l_1200_w_100_ht_10_ooioioio/mbp_l_1200_w_100_ht_10_ooioioio.fixedfree.csv,False,-63593.8155211111,8,ooioioio,6,True
0.0957928931357,-2.26480161848e-16,-1.18329135783e-30,1711.0,1168.0,11.0,1575.0,795.0,2880.0,2.9201333131e-16,110.00067369,165.785138258,165.785138258,1.4889157411100002e-17,-5.333826505699999e-16,2751.0,2751.0,0.0,-0.00387387148991,-0.00164980549645,0.00118604185437,1200,100,10,20,480,40,12,0.0125185453138138,8.414738884212671,8.0,4.0,4.0,"[[-0.0, 31], [1.0, 64], [0.0, 55], [-1.0, 55], [-2.0, 62], [-1.0, 63], [-2.0, 62], [-1.0, 54], [-0.0, 34]]",oiiioioo,eight_bps/mbp_l_1200_w_100_ht_10_oiiioioo/mbp_l_1200_w_100_ht_10_oiiioioo.fixedfree.csv,False,-62911.15606888888,8,oiiioioo,4,True
0.0930287756135,-2.26446374047e-16,4.43734259187e-31,1032.0,938.0,11.0,1008.0,737.0,1971.0,2.92149834758e-16,113.967787428,154.412031335,154.412031335,1.49182054092e-17,-5.33514414213e-16,1955.0,1955.0,0.0,0.00876216971506,-0.00181508806744,0.0238610146568,1200,100,10,20,480,40,12,-3.9494871501424,8.415051746026677,8.0,6.0,2.0,"[[0.0, 31], [-1.0, 56], [-2.0, 62], [-1.0, 63], [-2.0, 58], [-3.0, 57], [-4.0, 62], [-3.0, 62], [-4.0, 29]]",iioiiioi,eight_bps/mbp_l_1200_w_100_ht_10_iioiiioi/mbp_l_1200_w_100_ht_10_iioiiioi.fixedfree.csv,False,-62901.7705686111,8,iioiiioi,4,True
0.0944713483907,-2.23921139536e-16,2.46519032882e-31,1305.0,1223.0,13.0,1279.0,723.0,2529.0,2.96796609764e-16,120.83544387,131.942052282,131.942052282,1.55406391843e-17,-5.36258388485e-16,2507.0,2507.0,0.0,0.00321203032276,-0.000270024909895,0.0113513538839,1200,100,10,20,480,40,12,-1.981041755205528,8.483949294691952,8.0,5.0,3.0,"[[0.0, 31], [-1.0, 59], [-2.0, 58], [-3.0, 63], [-2.0, 58], [-1.0, 59], [-0.0, 63], [-1.0, 57], [-2.0, 32]]",iiioooii,eight_bps/mbp_l_1200_w_100_ht_10_iiioooii/mbp_l_1200_w_100_ht_10_iiioooii.fixedfree.csv,False,-62200.31653777776,8,iiioooii,2,True
0.09620519383,-2.27719705754e-16,-4.9303806576299997e-32,2267.0,2003.0,12.0,2216.0,1225.0,4271.0,2.89754523795e-16,110.754672106,132.58426351,132.58426351,1.45967384182e-17,-5.320709679669999e-16,4229.0,4229.0,0.0,-0.00778316981353,-0.0016291923935,0.000308530919602,1200,100,10,20,480,40,12,-6.395136587161203e-05,8.38052379079866,8.0,4.0,4.0,"[[-0.0, 30], [1.0, 61], [0.0, 63], [1.0, 52], [2.0, 63], [1.0, 61], [2.0, 63], [1.0, 55], [0.0, 32]]",oiooioii,eight_bps/mbp_l_1200_w_100_ht_10_oiooioii/mbp_l_1200_w_100_ht_10_oiooioii.fixedfree.csv,False,-63255.47382055554,8,oiooioii,5,True
0.0911432355413,-2.28956793483e-16,1.47911419729e-31,1556.0,1114.0,11.0,1465.0,746.0,2671.0,2.8751004203e-16,112.745268284,132.550512575,132.550512575,1.43066569766e-17,-5.30773492489e-16,2588.0,2588.0,0.0,-0.00404894605668,0.00205463377542,-0.0107297060067,1200,100,10,20,480,40,12,1.9810735872966447,8.346405146365365,8.0,3.0,5.0,"[[-0.0, 30], [1.0, 60], [0.0, 60], [1.0, 61], [0.0, 63], [1.0, 52], [2.0, 63], [1.0, 61], [2.0, 30]]",oioiooio,eight_bps/mbp_l_1200_w_100_ht_10_oioiooio/mbp_l_1200_w_100_ht_10_oioiooio.fixedfree.csv,False,-63599.10930083332,8,oioiooio,6,True
0.0921074065808,-2.25186044032e-16,1.47911419729e-31,5430.0,2752.0,12.0,5370.0,98.0,8183.0,2.94474680078e-16,113.004225385,132.578063712,132.578063712,1.5229190744e-17,-5.34889914854e-16,8131.0,8131.0,0.0,0.00687978368104,-0.00386685652271,-0.0131253260972,1200,100,10,20,480,40,12,1.9684830611424475,8.449365906246417,8.0,3.0,5.0,"[[0.0, 30], [-1.0, 60], [-0.0, 63], [-1.0, 56], [-2.0, 63], [-1.0, 59], [-0.0, 59], [1.0, 57], [2.0, 33]]",ioiioooo,eight_bps/mbp_l_1200_w_100_ht_10_ioiioooo/mbp_l_1200_w_100_ht_10_ioiioooo.fixedfree.csv,False,-62551.67889777777,8,ioiioooo,3,True
0.0940175458936,-2.2645619014199997e-16,-1.97215226305e-31,1481.0,1211.0,12.0,1452.0,813.0,2693.0,2.921103434e-16,111.859932046,140.713552093,140.713552093,1.4911196863200002e-17,-5.33477730405e-16,2670.0,2670.0,0.0,0.000894754050148,0.00252165937442,0.00162755404845,1200,100,10,20,480,40,12,0.0125652489196412,8.415072132415954,8.0,4.0,4.0,"[[-0.0, 30], [1.0, 62], [0.0, 62], [1.0, 55], [2.0, 63], [1.0, 57], [0.0, 57], [-1.0, 63], [-0.0, 31]]",oiooiiio,eight_bps/mbp_l_1200_w_100_ht_10_oiooiiio/mbp_l_1200_w_100_ht_10_oiooiiio.fixedfree.csv,False,-62904.49726166665,8,oiooiiio,4,True
0.0927543701739,-2.23930811631e-16,1.47911419729e-31,1387.0,1202.0,13.0,1358.0,802.0,2590.0,2.96773819469e-16,112.014169397,132.553911967,132.553911967,1.55348005176e-17,-5.36239431618e-16,2569.0,2569.0,0.0,-0.00551693568081,0.000735155922053,-0.0246842016688,1200,100,10,20,480,40,12,3.949420718989316,8.483384812568621,8.0,2.0,6.0,"[[-0.0, 31], [1.0, 59], [2.0, 60], [3.0, 60], [4.0, 58], [5.0, 62], [4.0, 55], [3.0, 64], [4.0, 31]]",oooooiio,eight_bps/mbp_l_1200_w_100_ht_10_oooooiio/mbp_l_1200_w_100_ht_10_oooooiio.fixedfree.csv,False,-62203.003230833325,8,oooooiio,2,True
0.0955595435987,-2.23944855465e-16,1.38050658414e-30,1643.0,1155.0,12.0,1539.0,747.0,2799.0,2.96702389886e-16,108.307393493,156.464602288,156.464602288,1.55187582022e-17,-5.36166003552e-16,2702.0,2702.0,0.0,0.00543096186326,0.00134672502209,0.0367887512845,1200,100,10,20,480,40,12,-5.917992874252017,8.483277444107966,8.0,7.0,1.0,"[[0.0, 31], [-1.0, 58], [-2.0, 56], [-3.0, 64], [-2.0, 66], [-3.0, 55], [-4.0, 60], [-5.0, 57], [-6.0, 33]]",iiioiiii,eight_bps/mbp_l_1200_w_100_ht_10_iiioiiii/mbp_l_1200_w_100_ht_10_iiioiiii.fixedfree.csv,False,-62206.90429583332,8,iiioiiii,2,True
0.0979341600709,-2.26441957692e-16,1.28189897098e-30,2563.0,2409.0,11.0,2537.0,2192.0,4973.0,2.92153380609e-16,112.737860944,139.035193878,139.035193878,1.4922356303e-17,-5.33517694604e-16,4956.0,4956.0,0.0,0.00179527129715,0.00240823839063,0.0143289869888,1200,100,10,20,480,40,12,-1.9558939720991,8.415021076370103,8.0,5.0,3.0,"[[-0.0, 31], [1.0, 63], [0.0, 56], [-1.0, 60], [-2.0, 57], [-3.0, 62], [-2.0, 61], [-3.0, 60], [-2.0, 30]]",oiiiioio,eight_bps/mbp_l_1200_w_100_ht_10_oiiiioio/mbp_l_1200_w_100_ht_10_oiiiioio.fixedfree.csv,False,-62900.54380333332,8,oiiiioio,4,True
0.095359428295,-2.2392356594599997e-16,-1.47911419729e-31,1028.0,967.0,12.0,1006.0,731.0,1996.0,2.96800991386e-16,120.817903964,131.887897435,131.887897435,1.55396159352e-17,-5.36264173267e-16,1981.0,1981.0,0.0,0.00831231137001,-0.000512071710742,0.0242804064005,1200,100,10,20,480,40,12,-3.949451305316788,8.48391965618065,8.0,6.0,2.0,"[[0.0, 31], [-1.0, 59], [-2.0, 58], [-3.0, 63], [-2.0, 58], [-1.0, 63], [-2.0, 59], [-3.0, 57], [-4.0, 32]]",iiiooiii,eight_bps/mbp_l_1200_w_100_ht_10_iiiooiii/mbp_l_1200_w_100_ht_10_iiiooiii.fixedfree.csv,False,-62200.99054055554,8,iiiooiii,2,True
0.0973382292467,-2.25197741329e-16,4.9303806576299997e-32,1335.0,1201.0,12.0,1304.0,827.0,2537.0,2.94411696322e-16,120.905479113,143.89457064,143.89457064,1.52153644744e-17,-5.34824802125e-16,2512.0,2512.0,0.0,0.0166394571533,0.000460394945666,0.0254218589431,1200,100,10,20,480,40,12,-3.936867894337365,8.449510984429319,8.0,6.0,2.0,"[[0.0, 31], [-1.0, 59], [-2.0, 56], [-3.0, 63], [-2.0, 65], [-3.0, 56], [-4.0, 57], [-5.0, 62], [-4.0, 31]]",iiioiiio,eight_bps/mbp_l_1200_w_100_ht_10_iiioiiio/mbp_l_1200_w_100_ht_10_iiioiiio.fixedfree.csv,False,-62554.92814694443,8,iiioiiio,3,True
0.0999338448188,-2.23914609635e-16,-3.9443045261099995e-31,1637.0,1251.0,13.0,1613.0,821.0,2889.0,2.96832448314e-16,113.281359099,132.771972084,132.771972084,1.5547728294e-17,-5.36294786243e-16,2873.0,2873.0,0.0,0.00347823767281,-0.00226254742196,0.0373262410653,1200,100,10,20,480,40,12,-5.917833017191498,8.483384360124875,8.0,7.0,1.0,"[[0.0, 30], [-1.0, 60], [-0.0, 63], [-1.0, 57], [-2.0, 60], [-3.0, 60], [-4.0, 60], [-5.0, 58], [-6.0, 32]]",ioiiiiii,eight_bps/mbp_l_1200_w_100_ht_10_ioiiiiii/mbp_l_1200_w_100_ht_10_ioiiiiii.fixedfree.csv,False,-62198.50267638888,8,ioiiiiii,2,True
0.0996505727134,-2.26445219723e-16,-1.97215226305e-31,1107.0,1019.0,11.0,1084.0,812.0,2127.0,2.921547695e-16,112.547072726,133.556202618,133.556202618,1.49206609061e-17,-5.33520650129e-16,2110.0,2110.0,0.0,0.00418831114491,0.000856071194393,0.0114715015823,1200,100,10,20,480,40,12,-1.9809870636232347,8.415172003651966,8.0,5.0,3.0,"[[0.0, 30], [-1.0, 60], [-0.0, 60], [-1.0, 63], [-0.0, 56], [1.0, 63], [0.0, 58], [-1.0, 57], [-2.0, 33]]",ioiooiii,eight_bps/mbp_l_1200_w_100_ht_10_ioiooiii/mbp_l_1200_w_100_ht_10_ioiooiii.fixedfree.csv,False,-62901.449923055545,8,ioiooiii,4,True
0.0983245248286,-2.26431788772e-16,1.47911419729e-31,1193.0,1095.0,11.0,1168.0,814.0,2289.0,2.92181633445e-16,116.494444342,132.544907192,132.544907192,1.49292389738e-17,-5.33542661191e-16,2270.0,2270.0,0.0,-0.000576215728736,-0.00167909965233,-0.0143997973017,1200,100,10,20,480,40,12,1.9558893016460088,8.415063381366974,8.0,3.0,5.0,"[[0.0, 30], [-1.0, 60], [-0.0, 60], [-1.0, 64], [-0.0, 56], [1.0, 60], [2.0, 58], [3.0, 62], [2.0, 30]]",ioiooooi,eight_bps/mbp_l_1200_w_100_ht_10_ioiooooi/mbp_l_1200_w_100_ht_10_ioiooooi.fixedfree.csv,False,-62897.71910333332,8,ioiooooi,4,True
0.0962845284011,-2.25187507392e-16,-1.97215226305e-31,1233.0,1096.0,12.0,1201.0,745.0,2330.0,2.94453385276e-16,107.605719357,136.059991664,136.059991664,1.52267983338e-17,-5.34867691002e-16,2303.0,2303.0,0.0,-0.00884241362342,-0.00245634567182,-0.0133018858179,1200,100,10,20,480,40,12,1.9683711196652864,8.449258411936857,8.0,3.0,5.0,"[[-0.0, 31], [1.0, 59], [2.0, 60], [3.0, 57], [4.0, 64], [3.0, 55], [2.0, 64], [3.0, 60], [2.0, 30]]",ooooiioi,eight_bps/mbp_l_1200_w_100_ht_10_ooooiioi/mbp_l_1200_w_100_ht_10_ooooiioi.fixedfree.csv,False,-62552.08538666665,8,ooooiioi,3,True
0.097990724143,-2.26475957136e-16,-3.9443045261099995e-31,2113.0,1221.0,11.0,1901.0,664.0,3335.0,2.92008933996e-16,111.571238675,132.316611316,132.316611316,1.48895081441e-17,-5.33374399276e-16,3131.0,3131.0,0.0,0.00858963593681,0.00169477012717,0.0112752274765,1200,100,10,20,480,40,12,-1.981018950767197,8.41477099157238,8.0,5.0,3.0,"[[0.0, 31], [-1.0, 55], [-2.0, 64], [-1.0, 54], [-0.0, 63], [-1.0, 63], [-0.0, 63], [-1.0, 54], [-2.0, 33]]",iiooioii,eight_bps/mbp_l_1200_w_100_ht_10_iiooioii/mbp_l_1200_w_100_ht_10_iiooioii.fixedfree.csv,False,-62909.98809333332,8,iiooioii,4,True
0.0975473215125,-2.2769009497e-16,1.62702561702e-30,4671.0,2527.0,11.0,4646.0,4379.0,7199.0,2.89885566526e-16,112.641255206,132.708423014,132.708423014,1.46240635946e-17,-5.32199725091e-16,7178.0,7178.0,0.0,-0.00746473142264,0.00147187067624,0.0128873304927,1200,100,10,20,480,40,12,-1.9685352043522784,8.380951039727707,8.0,5.0,3.0,"[[-0.0, 30], [1.0, 60], [0.0, 60], [1.0, 59], [0.0, 61], [1.0, 62], [0.0, 58], [-1.0, 57], [-2.0, 33]]",oioioiii,eight_bps/mbp_l_1200_w_100_ht_10_oioioiii/mbp_l_1200_w_100_ht_10_oioioiii.fixedfree.csv,False,-63247.24860277777,8,oioioiii,5,True
0.0934194382095,-2.22666934617e-16,1.8735446499e-30,1153.0,1044.0,12.0,1122.0,792.0,2198.0,2.99104160122e-16,111.06083413,132.724876335,132.724876335,1.5846335228300002e-17,-5.37617429968e-16,2172.0,2172.0,0.0,-0.00881744584108,0.000517531310453,-0.0133360817667,1200,100,10,20,480,40,12,1.9683436054195944,8.517570749680653,8.0,3.0,5.0,"[[-0.0, 31], [1.0, 59], [2.0, 60], [3.0, 60], [4.0, 60], [5.0, 63], [4.0, 57], [3.0, 56], [2.0, 34]]",oooooiii,eight_bps/mbp_l_1200_w_100_ht_10_oooooiii/mbp_l_1200_w_100_ht_10_oooooiii.fixedfree.csv,False,-61851.92628249998,8,oooooiii,1,True
0.099111498747,-2.2647179336999997e-16,-4.43734259187e-31,1254.0,1027.0,11.0,1213.0,710.0,2282.0,2.91999590918e-16,111.847919458,145.811172301,145.811172301,1.48927684966e-17,-5.33364152784e-16,2249.0,2249.0,0.0,0.000481409230061,-0.000776993761703,0.0134957644771,1200,100,10,20,480,40,12,-1.9560129637067896,8.414560338575813,8.0,5.0,3.0,"[[-0.0, 31], [1.0, 64], [0.0, 51], [-1.0, 63], [-0.0, 64], [-1.0, 57], [-2.0, 56], [-3.0, 62], [-2.0, 32]]",oiioiiio,eight_bps/mbp_l_1200_w_100_ht_10_oiioiiio/mbp_l_1200_w_100_ht_10_oiioiiio.fixedfree.csv,False,-62908.83149166664,8,oiioiiio,4,True
0.0939720752288,-2.26455570159e-16,0.0,979.0,913.0,11.0,957.0,709.0,1893.0,2.92120216663e-16,108.637243545,133.443227849,133.443227849,1.49126803646e-17,-5.33488467187e-16,1876.0,1876.0,0.0,-0.00429333703503,-0.000424015982351,-0.0112272678206,1200,100,10,20,480,40,12,1.980985617886248,8.41514214193902,8.0,3.0,5.0,"[[-0.0, 31], [1.0, 63], [0.0, 55], [-1.0, 63], [-0.0, 57], [1.0, 57], [2.0, 63], [1.0, 61], [2.0, 30]]",oiioooio,eight_bps/mbp_l_1200_w_100_ht_10_oiioooio/mbp_l_1200_w_100_ht_10_oiioooio.fixedfree.csv,False,-62904.32504416665,8,oiioooio,4,True
0.0965605294953,-2.239356226e-16,4.43734259187e-31,1059.0,960.0,12.0,1030.0,723.0,2020.0,2.96738357793e-16,112.613560694,131.370129428,131.370129428,1.55271473643e-17,-5.36201127758e-16,1997.0,1997.0,0.0,0.00323992306325,0.000556446931281,0.0110067836265,1200,100,10,20,480,40,12,-1.9810764313310767,8.483518482159667,8.0,5.0,3.0,"[[0.0, 31], [-1.0, 56], [-2.0, 64], [-1.0, 59], [-0.0, 59], [1.0, 65], [0.0, 57], [-1.0, 57], [-2.0, 32]]",iioooiii,eight_bps/mbp_l_1200_w_100_ht_10_iioooiii/mbp_l_1200_w_100_ht_10_iioooiii.fixedfree.csv,False,-62204.3396111111,8,iioooiii,2,True
